Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
242,0.3922222222,0.1318716173,0.4327979869,1.7789101507,0.2942201013,0.2444444444,0.1398853146,0.2398764585,2.3571783976,-0.6434593618,0.3633333333,0.0371184291,-0.2225274725,1.2989073881,0.469291273,0.3022222222,0.1035541249,0.4620962657,1.4836926771,0.1865614818,3,0,100,-0.595011946115,-0.6210142785749999,-0.645038617095
243,0.3777777778,0.0757676761,-0.5712468193,1.8950745751,-0.7001217104,0.1888888889,0.0831479419,0.2804428044,2.1339285714,0.7301958931,0.4333333333,0.0715783263,0.1996047431,2.4634199448,0.446052772,0.4222222222,0.075359222,0.314159292,1.2296786389,-0.2115471545,3,0,100,-0.5615059439950001,-0.5891749910649999,-0.61170771282
244,0.3311111111,0.1822222222,0.6282932662,1.5485822226,-0.1528053859,0.2644444444,0.1062026946,0.1965819694,2.8048872688,1.1674027647,0.4044444444,0.1119082517,0.8354600403,1.8287623521,-0.5404757957,0.3988888889,0.0558215853,-0.6843404333,1.2862843171,-0.1746943732,3,0,100,-0.5585932635849999,-0.58971509602,-0.6088793138249999
245,0.3644444444,0.13669828,0.2324777887,2.400450992,-0.4153115527,0.1,0.1333333333,0.8387096774,2.078125,0.84375,0.5355555556,0.0597938847,0.0895274938,1.6429061994,-0.2488598081,0.4533333333,0.1222020185,0.3440594059,1.2091836735,0.296152851,3,0,100,-0.57980462498,-0.608800751285,-0.62846752209
246,0.5288888889,0.0997775303,-0.1272141707,3.0563114135,-1.3532751773,0.1111111111,0.099380799,-0.25,1.25,-0.0,0.36,0.0774915368,0.1071428571,2.3118507618,-0.8184255374,0.36,0.0326598632,0.0384615385,1.1666666667,0.4082482905,3,0,100,-0.5697551597649999,-0.60168974737,-0.6221742636250001
247,0.4002,0.0547353633,0.2699209138,2.8614847468,-0.3755380025,0.1763,0.0330425483,0.1145254861,3.8917995196,0.6599157922,0.4235,0.0399656102,0.1876676813,2.7765520401,-0.2996236978,0.0558,0.0117200683,0.4571162645,2.3606760176,0.3943328104,3,0,200,-0.504919672565,-0.523934196675,-0.531080500745
248,0.3087,0.0523718436,0.2766549444,2.936376512,-0.3959618614,0.1873,0.0297692795,-0.1969251492,3.4838880448,-0.4449848473,0.504,0.0541202365,0.361930332,2.4564816744,0.358369006,0.0645,0.0148408221,0.0737587686,3.1489974374,0.8223475233,3,0,200,-0.50253039077,-0.523201653985,-0.5316862891899999
249,0.327,0.0374032084,0.1551914846,3.0857684009,-0.3032272659,0.212,0.0328481354,0.0579185688,2.726676865,0.1456699456,0.461,0.0287576077,-0.0988635393,2.76643482,0.4340578981,0.0598,0.0167020957,0.337906206,2.5851627278,0.1249961203,3,0,200,-0.507861336915,-0.526979684315,-0.5371820549449999
250,0.6033,0.1249384248,0.8701750424,4.3202561028,1.4133472306,0.1777,0.0646313391,0.8257362805,3.315495767,-0.7868124512,0.219,0.0682861626,0.7942431031,4.0835453922,-1.2894356319,0.0477,0.0117136672,0.6055422322,3.2549982182,-0.2231065194,3,0,200,-0.51894070718,-0.537686795785,-0.5410109280600001
251,0.3704,0.0236609383,0.168937742,2.4879441936,-0.2741792893,0.2019,0.027529802,0.5326327121,2.7884595336,0.3750698494,0.4277,0.0305648491,0.414020163,2.3562557738,0.1574461701,0.0551,0.0157318149,-0.1347696431,3.5458079967,0.9871027876,3,0,200,-0.5161404049,-0.5346176103,-0.53680764037
252,0.342,0.0299165506,0.2937017124,2.2590093942,-0.0342853138,0.2303,0.0328086879,0.053240276,2.0212899744,0.0258725325,0.4277,0.0331241604,-0.116406292,2.0953021091,0.0031756409,0.0708,0.015308821,-0.1596916224,2.3860009594,-0.0719041689,3,0,200,-0.50550452889,-0.523664151275,-0.5276793091850001
253,0.8399168399,0.0417214216,0.3691988654,1.3083658273,-0.0752048179,0.0175511544,0.0096258122,-0.000158291,2.4981720083,-0.9028453442,0.1425320057,0.0429048387,0.6168373419,1.4488895633,-0.2620674079,0.0893569683,0.0457591956,-0.2198128294,3.110748133,1.3845593558,1,1,5,-0.7822976916,-0.7822976916,-0.78197507498
254,0.3047674419,0.0724324343,0.7791672365,2.0505907527,0.0785555703,0.271744186,0.0669595827,0.558212639,3.7615524811,0.9111440823,0.4234883721,0.0488416388,0.6006518725,2.4535792151,0.5663548722,0.0626744186,0.0130003952,0.4212062349,3.0171962624,0.4841670338,1,1,5,-0.7430794881,-0.7430794881,-0.7430461820400001
255,0.5858850065,0.0560713093,0.0725037174,2.7287139803,1.0392273517,0.0864283712,0.0300055962,0.1677618833,2.2561243616,-0.3933966048,0.3276866223,0.0278338414,-0.131976806,3.1189762998,-1.4097227773,0.0599829243,0.0047149716,-0.0968345654,1.4805781417,0.0742123276,1,1,5,-0.7996889327,-0.7996889327,-0.79936463358
256,0.4652285011,0.012192125,-0.5335283583,2.2434554471,-0.5263789148,0.2331095078,0.0098502052,-0.9303129353,1.2647110583,-0.2736026331,0.3016619911,0.0115564142,-0.6495327567,1.3540771632,0.1616032152,0.0477813113,0.012191397,-0.7934145651,2.5410926779,0.9930831328,1,1,5,-0.7517813631,-0.7517813631,-0.751164965
257,0.670896713,0.0988428589,0.6469041729,1.2526734006,0.0517709815,0.0804295085,0.0387634017,0.6553299444,1.2700097404,0.065253022,0.2486737785,0.0603868086,0.6322536398,1.2435247519,-0.1321854603,0.0596819075,0.0140208045,0.1380409023,2.5609483286,0.7206651379,1,1,5,-0.7816703334,-0.7816703334,-0.7816703334
258,0.441556145,0.0305723165,-0.192643792,2.7714406089,-0.9697198261,0.2424782114,0.0367081482,-0.1717514423,2.9418384554,1.2192233916,0.3159656436,0.0073719232,0.0918357441,2.7482166735,-1.0065471911,0.0596943287,0.0131034193,-0.3355118479,1.6667783158,-0.2532996914,1,1,5,-0.737683458135,-0.7377964638,-0.73774623906
259,0.4684,0.0634463553,0.6067384132,2.7298189343,0.6591877053,0.16,0.0354541958,0.3556962025,2.365986751,-0.1457391522,0.3716,0.0459286403,0.6862472919,2.0027723957,-0.019140555,0.0492,0.0122621368,0.1133215666,2.4184933547,0.2339685607,1,1,8,-0.8307135604900001,-0.8201250117400001,-0.8160555260600001
260,0.4002,0.0559817828,0.2355555876,5.6425804447,-1.2009791267,0.1947,0.0379527338,0.419422846,2.502568428,-0.0587388149,0.4051,0.0514440473,0.2731624535,6.7428206351,1.5213323465,0.0618,0.0117796435,-0.0868781326,2.1811701899,0.0335653385,1,1,8,-0.867486659555,-0.909953838135,-0.908781593595
261,0.3841,0.0481216168,0.3572979763,3.024808797,-0.4519632294,0.1739,0.034326229,0.4213799641,3.2480231992,-0.0105772964,0.442,0.0343802269,0.1651401045,2.1459197609,0.1937868698,0.0534,0.0127843655,0.3680937111,2.4354056651,0.3008447058,1,1,8,-0.8451116836000001,-0.86560129819,-0.866006241915
262,0.601,0.1142409734,0.8564615342,2.5768687491,0.6438547514,0.1769,0.0773620708,0.885423018,1.8899168764,-0.3367863038,0.2221,0.0438530501,0.6887756954,3.3956439969,-1.0033067098,0.0411,0.011631423,0.7151155963,2.4562724278,0.4001689837,1,1,8,-0.78233941719,-0.8456695959699999,-0.847007191905
263,0.3305,0.0324384032,0.0357077495,3.099541982,0.0802441961,0.247,0.0288097206,0.3979417223,2.3270256931,-0.0440363417,0.4225,0.0305491407,-0.0399888533,5.8219693183,0.8883729497,0.0693,0.0162791277,-0.0866081059,3.5019122708,0.6152719064,1,1,8,-0.855200685915,-0.84334081333,-0.8425687089249999
264,0.3587,0.028754304,-0.1343762175,2.6790233121,0.0416102296,0.1983,0.0239710242,0.1976185976,3.3013760566,-0.4433774027,0.443,0.0288270706,0.0406194712,1.9561443522,-0.1436425601,0.0542,0.0118894912,0.1733829888,2.0203552586,0.0028416757,1,1,8,-0.78064898147,-0.83954993176,-0.8429114419399999
