Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
68,0.5982617762,0.1760840471,0.9163569992,1.6176834775,0.391956935,0.1111871817,0.0605605301,0.8353588826,1.7847217498,-0.1285515003,0.2905510421,0.120484999,0.8990156147,1.67063433,-0.3305996714,0.049327444,0.012935058,0.6722020296,2.5004771818,-0.5926506216,1,0,50,0.038185,0.0477195,0.036203
69,0.4754,0.047115178,0.2275395135,3.0317524557,0.7663021366,0.1492,0.0305836558,0.2103741621,3.1429537789,-0.4035632421,0.3754,0.0360810199,0.0035739805,1.780820337,-0.119907736,0.0594,0.0104230514,0.0645625728,2.9074870782,-0.2112684449,1,0,50,0.0478375,0.0592655,0.044588
70,0.1858,0.0674044509,0.206843079,2.4156683284,0.4036191872,0.2462,0.0513863795,0.183592624,2.607626207,0.5969707527,0.568,0.0396736688,0.3286897886,2.1745090568,0.022291133,0.0684,0.0111103555,-0.0469450561,3.3082801555,0.4058500226,1,0,50,0.063793,0.0491925,0.0338264999999999
71,0.3508,0.0301887396,0.4439050264,2.0566771644,0.1916279744,0.1488,0.0202622802,0.0593567108,2.0220125932,-0.258478971,0.5004,0.0258426005,0.2220311644,3.2601249687,-0.068456516,0.0696,0.0094783965,-0.0490506893,2.1295803205,-0.2021375082,1,0,50,0.047363,0.0461125,0.032881
72,0.4408,0.0474906307,0.5544198879,2.2421532167,-0.1450247229,0.1522,0.0306946249,0.5561507838,1.8780651809,0.307272722,0.407,0.0341174442,0.0797218684,3.7048924788,-0.2231527665,0.0508,0.0164121906,0.3420419409,2.3716356248,0.4553541486,1,0,50,0.046964,0.055755,0.0445535
73,0.335,0.0354118624,-0.0589660743,4.0901650603,-0.9775601314,0.1366,0.037887201,0.4949832218,2.1626420698,0.1729489001,0.5284,0.0410297453,0.2931352693,1.8647307006,-0.085497274,0.078,0.0164316767,0.0839758632,2.5302880658,-0.509855319,1,0,100,0.036805,0.036963,0.0296225
74,0.339,0.0340587727,0.7966507177,2.5797473246,0.6653306332,0.1702,0.0376956231,0.520914364,2.5034766164,-0.0292656411,0.4908,0.0254039367,-0.0841490458,2.9998771215,-0.4354689449,0.0676,0.0147729483,-0.0752059507,2.1568069751,0.4265295999,1,0,100,0.0533309999999999,0.05706,0.0461845
75,0.6643889447,0.1745635664,0.9340435192,1.5800273008,0.311850137,0.1158020101,0.0691298399,0.854746553,1.6075087746,-0.0618776291,0.2198090452,0.1105432031,0.9288597064,1.742464685,-0.2725721356,0.0428040201,0.0124890781,0.6680487692,2.4783193841,-0.5694711012,1,0,100,0.0484985,0.0545,0.0430175
76,0.3574,0.0397270689,0.3207010431,2.6993799138,0.2046743788,0.177,0.026,0.3627854026,2.726515178,0.1949248976,0.4656,0.0301104633,0.0561354923,2.7099517375,-0.1152836221,0.063,0.0154919334,0.0313342318,2.2560416667,0.6664758842,1,0,100,0.039464,0.048641,0.0415414999999999
77,0.3388,0.0315366454,-0.0100688407,2.4863612492,0.0051695698,0.1366,0.022032703,0.0623072076,1.7962080979,0.0519647632,0.5246,0.0295945941,-0.0658501682,2.8450646605,-0.5454806123,0.065,0.0142126704,0.0880829016,3.5646015097,1.0449468486,1,0,100,0.039154,0.0451795,0.0356915
78,0.3144,0.0310586542,0.1185613997,2.8849623981,0.2587269456,0.1704,0.0250966133,0.224531215,3.7635307499,0.8524232979,0.5152,0.035818431,-0.0456022808,2.8333666815,-0.3404473023,0.0726,0.0156281797,0.4506517049,1.8691119515,-0.3923598537,1,0,100,0.0502465,0.0565895,0.0434089999999999
79,0.2998,0.0336594712,0.1183912268,2.7033759305,-0.6163712608,0.178,0.0232808935,-0.2089210546,2.1879672118,-0.064192766,0.5222,0.0381072172,-0.0421472343,3.2143620653,-0.0102986429,0.0822,0.0178370401,0.4180888697,2.9379929376,0.5629035424,1,0,200,0.0395985,0.0417235,0.038552
