Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
20,0.4285226131,0.0695681449,0.3999877832,3.8459517656,0.7661692477,0.1504455611,0.0265142481,0.0905697101,2.4155817648,0.1078653785,0.4210318258,0.0536752535,0.4319243961,3.4671001645,-0.578625715,0.0553852596,0.0076090075,0.0935086761,2.6416463176,-0.0095702035,1,1,20,0.0609195,0.0542075,0.0399075
21,0.7462923135,0.0471672707,-0.4463735615,1.2083959851,0.3641504822,0.0389762783,0.0223562,-0.2812967233,2.3900422375,-0.6156412638,0.2147314083,0.0342885186,-0.5678414776,2.1501821437,-0.4327135326,0.1211095415,0.0424607086,0.2834822521,2.5869523666,1.0397752846,1,1,20,0.053605,0.04952,0.0376375
22,0.8074464748,0.0676647373,0.1599930118,2.5665592884,-0.5529386621,0.0332129701,0.0196203613,-0.4777573188,2.0451554112,-0.5855419858,0.1593405551,0.052939421,0.4169276716,2.6328648475,0.92360592,0.0826326732,0.0245382303,-0.7452231538,1.182806331,-0.39807847,1,1,20,0.0614185,0.0486535,0.0381055
23,0.4957102157,0.0281403931,0.3971805278,2.1633701177,0.7871633633,0.112039072,0.011527884,-0.0555745242,2.8835766548,-1.1942061603,0.3922507123,0.0193893832,0.6478006749,1.432561502,-0.175304191,0.0570940171,0.0070683399,-0.6406490315,1.8765162492,-0.2357668627,1,1,20,0.063417,0.055839,0.040537
24,0.8556719329,0.0317147987,-1.0540631251,2.5868197285,0.7118102035,0.032224985,0.0151263153,0.0309888955,1.5198773985,-0.2269603543,0.1121030822,0.0262383534,-0.8543850824,2.1722511717,-0.6044712561,0.0424290793,0.0101426786,0.4362384445,1.976897414,-0.4141320372,1,1,20,0.068004,0.055907,0.0394445
25,0.5688888889,0.0622222222,-0.3157894737,3.25,-1.5,0.0444444444,0.0888888889,-0.3157894737,3.25,1.5,0.3866666667,0.0266666667,-0.3157894737,3.25,-1.5,0.3866666667,0.0266666667,-0.3157894737,3.25,-1.5,1,1,50,0.0515355,0.0554309999999999,0.0427585
26,0.38,0.11762044,-1.0088094282,1.6076523887,0.1588249774,0.1222222222,0.1119413427,-0.0759493671,1.2475551457,0.0740770321,0.4977777778,0.0903764418,0.1298826944,2.5529704107,-0.8631548867,0.4422222222,0.0872487575,0.1566284941,2.626981809,0.783913768,1,1,50,0.0498334999999999,0.052097,0.04009
27,0.2155555556,0.1407826448,0.3350691599,1.899265364,0.3922291162,0.36,0.0326598632,0.4230769231,1.1666666667,0.4082482905,0.4244444444,0.1137790799,0.2188961646,2.3312516377,-0.772388211,0.4155555556,0.0162541543,0.2188961646,2.3312516377,0.772388211,1,1,50,0.0542244999999999,0.0618279999999999,0.0448845
28,0.18,0.1681269362,0.2320996195,2.7486353388,1.1955626736,0.22,0.04,-0.2977099237,1.3981481481,0.1111111111,0.6,0.1398411798,0.1904761905,2.8305785124,-1.1701586323,0.42,0.04,-0.0526315789,3.25,1.5,1,1,50,0.045764,0.04826,0.0343935
29,0.0666666667,0.0843274043,-0.8571428571,1.5625,0.5929270613,0.32,0.0777460253,-0.2337662338,2.6660899654,1.1500493357,0.6133333333,0.0777460253,-0.8539325843,1.6280276817,0.3631734744,0.4,0.0,0.0,0.0,0.0,1,1,50,0.0433395,0.0528094999999999,0.039564
30,0.2333333333,0.0816496581,-0.5384615385,1.1666666667,0.4082482905,0.2777777778,0.0878410461,0.32,1.828,0.3794733192,0.4888888889,0.0571979452,-0.3434903047,2.0685297259,0.4068404933,0.3388888889,0.0618640485,0.0226171244,2.5476066597,0.39976664,1,1,50,0.0508094999999999,0.0519045,0.037777
31,0.63,0.06,-0.3157894737,3.25,1.5,0.0266666667,0.0326598632,-0.6666666667,1.1666666667,0.4082482905,0.3433333333,0.0553774924,-0.3603209336,2.0527725268,-0.5312680038,0.2233333333,0.0512076383,-0.5479723046,2.1368141339,-0.834091667,1,1,100,0.0367414999999999,0.0373735,0.0287364999999999
32,0.4090909091,0.1539203042,0.3629191321,1.7836217775,-0.2838660019,0.2303030303,0.0911108871,0.5283975659,1.2397603571,-0.2754946631,0.3606060606,0.0732305817,-0.0091581543,2.7823348658,1.1746618511,0.1787878788,0.0337440264,0.7876447876,2.0793444329,-0.6170311183,1,1,100,0.0414785,0.0421315,0.0329825
33,0.5897435897,0.0673534643,-0.5327868852,1.3783868935,0.0331037821,0.1073260073,0.0262512423,-0.419223118,2.3519844346,0.7690639588,0.3029304029,0.0676575716,-0.342665673,2.3262083899,0.7681300622,0.2183150183,0.0369473436,-0.1048195679,2.3799581213,0.9966759267,1,1,100,0.04111,0.0451695,0.035891
34,0.3897435897,0.041025641,-0.0050251256,2.5908203125,0.55078125,0.1497435897,0.0256717764,-0.755171215,2.1868094387,0.3814738704,0.4605128205,0.0529622197,-0.4863112826,1.6699959871,-0.0564624977,0.2112820513,0.0573946739,0.5422000708,1.2993272381,-0.2819120953,1,1,100,0.047386,0.0479794999999999,0.0375945
35,0.4607326007,0.1037874194,0.4378510223,2.2407901759,-0.0317386898,0.2219047619,0.1282294901,0.6211404657,2.794928538,1.1995696671,0.3173626374,0.0723569238,0.0724902727,1.5731296821,0.0727278058,0.1791208791,0.0379151845,0.1735986568,2.2925902055,-0.4378147564,1,1,100,0.0395375,0.042892,0.032139
