Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
41,0.4011678832,0.0612320666,0.6563320179,2.8078912504,0.2374628145,0.0857664234,0.0562868387,0.9158038355,2.2943450314,0.4690692337,0.5130656934,0.0400330528,0.1090544569,3.3550619089,-0.1204562177,0.0670072993,0.018575746,0.2297900607,5.869628864,1.0634446469,1,1,200,-0.4820071582499999,-0.491291187485,-0.50217961514
42,0.3852459016,0.0480857007,0.6099998287,2.3191622632,-0.1380320812,0.0606967213,0.0465679284,0.8972329514,3.1171579699,1.0227322466,0.554057377,0.0344115162,0.2423856715,2.3790750461,-0.0884052312,0.080204918,0.0175251288,0.0817735471,3.2029947979,0.2776748423,1,1,200,-0.4803948113349999,-0.489434359345,-0.501429124715
43,0.35,0.15,-1.0,1.0,0.0,0.1,0.1,-1.0,1.0,0.0,0.55,0.05,-1.0,1.0,-0.0,0.3916666667,0.1916666667,-1.0,1.0,-0.0,1,0,5,-0.8305577276000001,-0.8305577276000001,-0.8252507568949999
44,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1,0,5,-0.7870785051,-0.7870785051,-0.787053407345
45,0.4444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555556,0.0,0.0,0.0,0.0,0.3333333333,0.0,0.0,0.0,0.0,1,0,5,-0.82023644179,-0.8212515703,-0.81909417798
46,0.5333333333,0.0654204509,-0.0588235294,1.5,-0.4703304603,0.1111111111,0.0907218423,0.0,1.5,0.0,0.3555555556,0.0314269681,-0.5,1.5,0.7071067812,0.4296296296,0.020951312,-0.5,1.5,-0.7071067812,1,0,5,-0.8112137575,-0.8112137575,-0.81108537694
47,0.4,0.1906454275,0.4041811847,2.2035975898,-0.7354878277,0.1533333333,0.0928027245,0.3066430917,2.0047410256,-0.4742722985,0.4466666667,0.1257864151,0.3096476025,2.1453414973,0.782492817,0.3822222222,0.0430904876,-0.0462555066,1.5439112721,0.0460847791,1,0,5,-0.8358889595999999,-0.8358889595999999,-0.8358889595999999
48,0.4763888889,0.1354220084,0.1086458299,2.1555300818,-0.9265875559,0.1319444444,0.0908103947,0.3931888545,1.8343079922,-0.2066083217,0.3916666667,0.0682112731,-0.1835205993,1.8580975718,0.6892544771,0.3708333333,0.0379601399,-0.2862190813,1.0946436348,0.071412892,1,0,5,-0.8523998501,-0.8523998501,-0.852121898265
49,0.5298655188,0.0800125399,0.2924550164,1.8402099852,-0.5258491031,0.0581067639,0.0457027036,0.3323405729,1.8099454316,0.2535976133,0.4120277173,0.0351341944,0.2274918625,1.9440196952,0.7603023301,0.2429088512,0.0825273901,0.3769406505,2.1411128418,0.9377433955,1,0,8,-0.8757560167699999,-0.8639684963,-0.8688470772900001
50,0.556969697,0.0901870315,0.6090893931,1.190178189,0.3663363447,0.0582550783,0.0187353883,0.2629965483,2.1443774496,0.7679713838,0.3847752248,0.0821980558,0.4892506545,1.2035551338,-0.3173333527,0.1356177156,0.0365010146,0.3540955198,1.664684635,0.1520773666,1,0,8,-0.93170233826,-0.914133370365,-0.91716090797
51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1,0,8,-0.8868304862249999,-0.8738915218900001,-0.8691500379500001
52,0.6386904762,0.1061912102,0.4125559081,1.2271740666,-0.1555726887,0.0693223443,0.0436061894,0.4674356694,1.9392193698,-0.6573301354,0.2919871795,0.0716136392,0.2073894297,1.4376076626,0.0088812402,0.2463827839,0.0135737486,0.0478871445,1.7203247571,0.401583554,1,0,8,-0.8999767176700001,-0.8857887765499999,-0.887865041485
53,0.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,0.0,0.0,0.0,0.0,0.2380952381,0.0,0.0,0.0,0.0,1,0,8,-0.8837884347299999,-0.9277232765,-0.93625581119
54,0.7083333333,0.0416666667,-1.0,1.0,0.0,0.0666666667,0.0666666667,-1.0,1.0,0.0,0.225,0.025,-1.0,1.0,0.0,0.3541666667,0.0208333333,-1.0,1.0,0.0,1,0,8,-0.906096946165,-0.8865492848100001,-0.89279934144
55,0.4930925704,0.1435846625,0.6945944287,1.6786157527,0.1125599407,0.0751133787,0.0793092288,0.2353942495,2.7141658545,1.1044852039,0.431794051,0.0845622814,0.5932163703,2.2075212225,-0.2949689248,0.1599106309,0.02246889,-0.2155365813,3.0827463309,1.3759981103,1,0,10,-0.91012636301,-0.914993446775,-0.92117906575
56,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,0,10,-0.8604159770149999,-0.8804328081899999,-0.88981780296
57,0.7037037037,0.0740740741,-1.0,1.0,0.0,0.037037037,0.037037037,-1.0,1.0,0.0,0.2592592593,0.037037037,-1.0,1.0,0.0,0.2037037037,0.0925925926,-1.0,1.0,0.0,1,0,10,-0.918563175455,-0.926416614525,-0.935211152905
58,0.4100374229,0.1156993239,0.1055689287,2.4690960501,0.2075176754,0.1006995386,0.0340652578,0.1043990569,2.5943413619,0.9755050522,0.4892630385,0.0897509536,-0.1291944205,2.7088830567,-0.844694078,0.1408892695,0.0174964826,-0.7644531512,2.2320468871,-0.5450793252,1,0,10,-0.8376151704250001,-0.863942254485,-0.8700563128900001
59,0.5588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411764706,0.0,0.0,0.0,0.0,0.2058823529,0.0,0.0,0.0,0.0,1,0,10,-0.91637858189,-0.8970126677450001,-0.91895510179
