Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
50,0.4333333333,0.191195072,0.7024178549,2.2029314216,0.156059946,0.0533333333,0.0618241233,0.5473083197,2.536776636,0.7197210677,0.5133333333,0.1575506973,0.6897576002,2.2943181354,-0.1564724435,0.46,0.134412301,0.215513442,2.3752331804,0.1984860507,1,0,8,0.0153774999999999,0.028845,0.026799
51,0.3941176471,0.1885567109,0.4114686125,2.5814719307,0.1440742449,0.1117647059,0.1277974175,0.5984601331,5.5201450733,1.6394809826,0.4941176471,0.1503743886,0.0700684439,2.3026645998,0.0611911664,0.4235294118,0.1201930397,-0.1329238428,1.9605328266,-0.3830576179,1,0,8,0.0242795,0.035492,0.034154
52,0.4,0.2205365358,0.9272727273,1.9105162023,0.2606218298,0.1363636364,0.1553455226,0.7753598929,1.8931319197,0.6914245853,0.4636363636,0.1478495997,0.55435359,1.7270860953,-0.0981592302,0.3477272727,0.081501914,-0.7237537611,2.3716286652,-0.0606283451,1,0,8,0.0270385,0.033984,0.0387545
53,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.4,0.05,-0.3157894737,3.25,1.5,1,0,8,0.045409,0.0288675,0.0158075
54,0.4857142857,0.2012714686,0.6724755312,1.5572683032,0.1300655361,0.0285714286,0.0451753951,0.2575757576,1.9,0.9486832981,0.4857142857,0.1787142286,0.5238384452,1.4866692525,-0.1413566085,0.3857142857,0.0952976005,0.4779661017,1.7663805075,-0.3309729818,1,0,8,0.013616,0.025789,0.0218365
55,0.6,0.0707106781,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0707106781,-1.0,2.0,0.0,0.325,0.0433012702,-0.4545454545,2.3333333333,1.1547005384,1,0,10,0.0411605,0.051255,0.0460685
56,0.4928571429,0.1907289989,0.5437122066,2.1697959553,-0.7008930257,0.05,0.0731925055,0.5862068966,2.7066666667,1.0930080817,0.4571428571,0.134771159,0.2886178862,1.6519378866,0.2858421249,0.3857142857,0.0638876565,0.1680327869,2.39,0.1341640786,1,0,10,0.0530215,0.0550579999999999,0.041047
57,0.52,0.1661324773,0.5484400657,2.1354757404,-0.5809925953,0.09,0.1220655562,0.7657913414,1.9952704833,0.8511214852,0.39,0.0830662386,-0.0180623974,1.4738500315,0.1884300309,0.37,0.0640312424,0.1689750693,2.2944675788,0.3656751498,1,0,10,0.0566065,0.0579285,0.0454
58,0.425,0.1520690633,0.7602179837,3.2264426589,0.6398230857,0.06875,0.0982264603,0.4695901853,2.6689340917,1.0525747132,0.50625,0.1197327754,0.9400749064,3.3995723482,-0.7757397346,0.4625,0.1316956719,0.4846441948,2.2515217921,-0.107742259,1,0,10,0.0450085,0.0407705,0.0348045
59,0.55,0.138443731,0.8095238095,2.2400756144,0.5652900928,0.0666666667,0.0745355992,0.1923076923,2.04,0.6260990337,0.3833333333,0.1067187373,-0.008,1.989886972,-0.4875668664,0.4,0.0577350269,0.0,3.0,0.0,1,0,10,0.0345165,0.0438105,0.0364155
