Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
372,0.4988888889,0.138260802,0.8471223022,2.2765983016,-0.9442193396,0.1111111111,0.1405456738,0.75,1.5625,0.5929270613,0.39,0.0290593263,-0.5348101266,3.0422437673,-1.3040473294,0.4122222222,0.0173561104,0.0323920266,2.5243886052,1.0736207227,2,1,100,-0.558901632435,-0.551844206065,-0.58719549909
373,0.32,0.0266666667,-0.25,3.25,-1.5,0.2833333333,0.0666666667,-0.5492957746,2.078125,-0.84375,0.3966666667,0.0618241233,-0.7626527051,2.0035492158,0.5106383359,0.4,0.0623609564,-0.1111111111,1.8469387755,0.3436215967,2,1,200,-0.498196174245,-0.49291463019,-0.5061678832000001
374,0.3344,0.0628700247,-0.0347359244,4.8967356926,1.2015165996,0.1576,0.0435687962,0.2884987596,2.4897003077,-0.2176296323,0.508,0.0692820323,0.0281671339,5.8838666667,-1.233220175,0.1672,0.0403504647,-0.1870463956,4.8906064584,0.1750231182,2,1,200,-0.491650929495,-0.49619080927,-0.509661285185
375,0.3632,0.0682770825,-0.1080788463,2.5391259487,-0.1487494419,0.1536,0.043347895,0.3634485454,2.1887473179,0.061136446,0.4832,0.070581584,-0.2130226988,2.1565706765,-0.219832636,0.1528,0.038316576,-0.289889815,2.4117047694,0.177860246,2,1,200,-0.4888046016349999,-0.4838810411899999,-0.50455385392
376,0.2792,0.0675230331,0.0084437452,2.3074423046,0.3151510544,0.1688,0.058536826,0.1742065755,2.5954816615,0.1374880414,0.552,0.064498062,0.218061674,3.4172781065,-0.6540446966,0.2104,0.0459982608,-0.096198574,2.3987388052,0.2603743988,2,1,200,-0.48050750492,-0.4749013890749999,-0.491334212665
377,0.2648,0.063063143,-0.0936094489,2.6893849545,0.6669116936,0.1872,0.054810218,-0.0961278972,2.6021734225,-0.6004124001,0.548,0.0445421149,0.101826793,3.2702913632,-0.269407953,0.1856,0.040207462,0.0644013778,5.8550570504,1.1794409654,2,1,200,-0.4920472703999999,-0.48963183732,-0.507664130315
378,0.2848,0.0691155554,0.0343105714,2.4064439643,-0.3831413751,0.1632,0.0402710814,-0.1473673151,3.5247207824,0.7802528457,0.552,0.079397733,-0.0390006094,2.8453065011,0.3966408688,0.1976,0.0490941952,0.0409564161,1.9966487473,-0.2345367286,2,1,200,-0.47730933359,-0.479389320735,-0.489287500315
379,0.3048,0.0602076407,0.2643674906,3.4545422921,0.6488421366,0.1776,0.0580537682,0.2482041317,2.5784180568,-0.4794172644,0.5176,0.0684268953,0.3368532085,2.5969435386,0.0003931195,0.1992,0.0481597342,-0.1386279533,2.578725531,-0.073348626,2,0,5,-0.8269841605,-0.8269841605,-0.8269841605
380,0.1944,0.0996826966,0.7105720192,2.618445307,0.577389981,0.2384,0.0908484452,0.6839109451,2.3423997968,0.5487515574,0.5672,0.0579323744,0.1917803041,2.8211891284,-0.3105806993,0.192,0.0545527268,0.2490762878,2.1292056885,0.5416482152,2,0,5,-0.7392629482399999,-0.7396110126,-0.7385668195199999
381,0.4216,0.1050592214,0.5694003824,2.4995928782,0.4582124291,0.152,0.045254834,0.2631414268,2.8796386719,0.5841917352,0.4264,0.0823106311,0.5711309535,2.2313803697,-0.3703039842,0.1664,0.0414613073,0.3914715187,2.4606314754,0.3773104036,2,0,5,-0.8905506626000002,-0.8905506626000002,-0.8905506626000002
382,0.5175179487,0.0945366977,0.4880900677,2.8308964106,0.7910328386,0.1068512821,0.0574107784,0.5169071734,2.929764182,0.7302800529,0.3756307692,0.070934496,0.4522881625,2.8900569178,-0.5998417332,0.1491282051,0.0390159023,0.5467561865,2.4624989854,-0.0692389185,2,0,5,-0.8121231941,-0.8121231941,-0.8121231941
383,0.492017274,0.1519259093,0.6856222078,3.5410940761,0.8094596398,0.1809565452,0.0878107398,0.7338627322,2.2028148837,-0.3705355054,0.3270261808,0.0870737242,0.5142544642,3.1816469262,-0.354801127,0.1368604588,0.0346885873,0.7177304802,2.0475143766,0.149566684,2,0,5,-0.8028022418,-0.8028022418,-0.8028022418
384,0.4709435897,0.1523061507,0.7709150111,2.6420959436,0.7151840447,0.167425641,0.0971336873,0.7111361109,2.3752126467,-0.0095268525,0.3616307692,0.0792802892,0.435935418,2.5390933818,-0.5644799974,0.1729025641,0.0569691068,0.3445841442,2.5558768123,-0.1799533733,2,0,5,-0.8244788111,-0.8244788111,-0.822916163675
385,0.4816,0.0913752702,0.3526846762,3.1501635541,0.6504359151,0.1576,0.0610101631,0.6480225713,2.8827040475,0.680306977,0.3608,0.070762702,0.3446382361,2.6056135675,0.1457996602,0.136,0.0309838668,0.7199453552,2.03,0.0774596669,2,0,8,-0.74150232148,-0.7776644619349999,-0.77737263441
386,0.3432,0.0666165145,0.0200544284,3.1666816693,0.600500203,0.1496,0.0466887567,-0.2828506223,3.0899705849,0.9402780062,0.5072,0.0590267736,-0.2762701565,2.6371000221,-0.5778072624,0.2064,0.0390773592,-0.0703929038,2.3603146744,0.0298074041,2,0,8,-0.8122506748699999,-0.8691706287100001,-0.8732590363
387,0.372,0.0765245059,0.4351488576,2.0924930574,0.3204802159,0.1432,0.0444270188,0.168621266,3.0387616265,0.5206983172,0.4848,0.0748929903,0.1296003038,2.4574934783,-0.1376898373,0.1288,0.0253487672,0.2109701253,2.7414763258,-0.3956909933,2,0,8,-0.7613241469400001,-0.8090499997149999,-0.813450676855
388,0.2688,0.0609471903,-0.0192726942,2.2996881592,0.3087306333,0.1768,0.051124945,-0.1161970788,3.2491546284,0.0203913637,0.5544,0.0520061535,0.1889766552,2.3700286622,-0.6061971499,0.1968,0.0410580077,0.3108074183,4.3330315153,0.8538172788,2,0,8,-0.8806794144,-0.864472623825,-0.871656315705
389,0.2704,0.0560342752,0.05502987,4.3881325212,-0.9869796284,0.1584,0.0536417748,0.0079718139,2.6573369686,0.7819568197,0.5712,0.06250248,0.170971057,2.4952766078,0.3557143259,0.168,0.0353270435,0.177428411,2.9635108481,-0.1393571734,2,0,8,-0.8911638993000001,-0.91947696783,-0.917423236555
390,0.3328,0.0570978108,0.366106436,2.0012358936,-0.0580575459,0.1672,0.0598344382,-0.0406965915,2.253398893,0.2153672474,0.5,0.0748331477,0.0859598854,2.6110204082,0.5360496909,0.1808,0.0494707995,-0.3099603222,1.8948654501,-0.0300164391,2,0,8,-0.866426964225,-0.93133544289,-0.92850771205
391,0.2552,0.0655512014,0.4134915371,7.1498695722,-1.7158080611,0.1728,0.050558481,0.0264854568,2.8947804531,0.1255560246,0.572,0.055136195,0.3183038111,2.9450969529,0.5223429001,0.1784,0.0374891984,0.286518617,2.5459752954,0.5532522558,2,0,10,-0.855195157345,-0.8140326202500001,-0.8254830692049999
392,0.6601949318,0.1218984554,0.682568523,1.2550005669,-0.0386345716,0.0506822612,0.0358165585,-0.0123796424,2.4266989174,0.382845356,0.289122807,0.0992187334,0.5260229783,1.4573608793,-0.0275906108,0.1698245614,0.0194987906,-0.3269341875,1.5856631482,0.4726523056,2,0,10,-0.88133816345,-0.8564316239900001,-0.8638883313400001
393,0.5060105581,0.0181005467,-0.5814033961,2.2922590379,-0.5595715562,0.1504524887,0.0473377267,-0.0120456098,1.7357448911,-0.4942513165,0.3435369532,0.048645174,-0.2026136716,2.14271393,0.4573101128,0.2184841629,0.020783148,-0.0520654762,2.4060886143,0.9831734898,2,0,10,-0.92078951899,-0.87342149691,-0.8793336395900001
394,0.6770341704,0.0913462921,0.2851892431,2.6397543335,-0.8143294876,0.1233149868,0.0599127168,0.7651783192,1.9720774549,0.477875741,0.1996508428,0.0397219044,-0.7493425909,1.938324005,0.6772653289,0.168296067,0.0632678632,0.3562048611,2.3448685607,-0.1554228416,2,0,10,-0.8334522588600001,-0.850145578215,-0.86315016243
395,0.4370238095,0.118406028,0.2157741824,1.5099058812,-0.0438220818,0.1478255588,0.0493060673,0.0057333269,1.2583995553,-0.008639538,0.4151506317,0.0769941021,0.3249719754,1.938637749,-0.2204240514,0.1654373178,0.0302197734,0.4287445319,1.6771420372,-0.2251634645,2,0,10,-0.8129955816600001,-0.8297226709800001,-0.8346737401000001
396,0.1914938776,0.0858361567,0.4074679224,2.0111271745,0.0173504067,0.2986122449,0.0628507815,0.0547706215,3.7383635517,0.0595232272,0.5098938776,0.0610408435,0.500334999,2.7237906639,-0.0807816899,0.1344979592,0.0296318929,0.3435505978,1.9090251807,-0.3304029858,2,0,10,-0.8750433917,-0.86758074857,-0.8807870840750001
397,0.6991812865,0.0764194611,-0.2812094783,1.5236266295,-0.1863506153,0.0760233918,0.0439180897,0.3577235772,2.0141089482,-0.8046016709,0.2247953216,0.0481544455,-0.745261634,1.7853050418,0.1592292584,0.210877193,0.0500762085,0.0018322834,2.5129216383,0.7073174136,2,0,20,-0.793097003325,-0.775833915575,-0.8068977482699999
