Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
73,0.4755555556,0.0622222222,-0.3157894737,3.25,1.5,0.1333333333,0.0831479419,-0.4814814815,1.8469387755,-0.3436215967,0.3911111111,0.0498887652,-0.6811279826,1.2422524565,-0.1315095,0.4311111111,0.1205747553,-1.1244051666,2.5715752009,-0.4895032879,1,0,100,0.036805,0.036963,0.0296225
74,0.3244444444,0.1403083025,-0.0437116459,1.7729527123,0.6416382597,0.2588888889,0.0813163309,-0.1500598892,2.4625280478,-0.8935620815,0.4166666667,0.0774596669,-0.1686746988,1.5997942387,0.2390730461,0.29,0.0359010987,0.4839449541,1.2285969084,0.3169627324,1,0,100,0.0533309999999999,0.05706,0.0461845
75,0.4077777778,0.0409154503,-0.254642698,2.4505377607,-0.9161036294,0.2211111111,0.0694244416,0.2051359289,1.9582723583,0.3584557091,0.3711111111,0.0858796172,0.3723858681,2.1525405426,-0.7240043031,0.3477777778,0.1120846241,0.3239445896,1.6680979617,-0.6165379887,1,0,100,0.0484985,0.0545,0.0430175
76,0.3866666667,0.1066666667,-0.0526315789,3.25,1.5,0.0888888889,0.0831479419,-0.1764705882,1.8469387755,0.3436215967,0.5244444444,0.0938609426,0.0661070304,1.7826720827,0.1203956419,0.4577777778,0.0518306835,-0.1251862891,2.8445069204,1.05547291,1,0,100,0.039464,0.048641,0.0415414999999999
77,0.6285714286,0.0356348323,-0.9117647059,1.8469387755,-0.3436215967,0.1676190476,0.0279941685,-0.5384615385,1.1666666667,-0.4082482905,0.2038095238,0.0176640352,0.3867924528,2.9694429421,1.2864700617,0.2114285714,0.0483374382,-0.4149725718,1.5062401142,-0.0066083792,1,0,100,0.039154,0.0451795,0.0356915
78,0.4378088578,0.1643217703,0.3699329867,1.6001653754,0.0896598339,0.2623576424,0.1132243238,0.2952913839,1.8452199626,-0.0566473913,0.2998334998,0.0545834578,0.4519237179,1.2700967052,-0.2826548265,0.2183749584,0.0222877439,0.4676166417,1.217551218,-0.3400548013,1,0,100,0.0502465,0.0565895,0.0434089999999999
79,0.6017948718,0.1536614276,-0.2901293675,2.1522388636,-0.7678815755,0.1415384615,0.1221159062,-0.3291529118,1.6788957563,0.4657522632,0.2566666667,0.0446360106,-0.358274542,2.2841977648,0.5689425877,0.2892857143,0.056096303,0.3022680716,1.5450007465,0.4221743316,1,0,200,0.0395985,0.0417235,0.038552
80,0.2333333333,0.0571979452,-0.265560166,1.7481310075,-0.6817327185,0.4277777778,0.0283278862,-0.8181818182,1.9556213018,0.2715454179,0.3388888889,0.0444444444,-0.1506276151,1.4189453125,-0.03515625,0.1888888889,0.0207869855,0.4444444444,1.8469387755,0.3436215967,1,0,200,0.032076,0.0354935,0.0318735
81,0.3393939394,0.0121212121,-0.3157894737,3.25,1.5,0.283030303,0.0354739652,-0.3471728695,3.2446261871,-1.4958501809,0.3775757576,0.0233628306,-0.363570497,3.2377388601,1.4903813784,0.1406060606,0.0211340555,-0.5348101266,3.0422437673,1.3040473294,1,0,200,0.039715,0.0436115,0.039636
82,0.38,0.0581186526,-0.5709969789,1.3801939058,0.507129517,0.2442424242,0.081573146,-1.0490399902,2.8442075604,1.1761728269,0.3757575758,0.0642252693,0.4189473684,2.1828556,-0.525980943,0.1866666667,0.0589033543,-0.027648642,2.9033997096,1.2256626007,1,0,200,0.0257085,0.034078,0.033148
83,0.6271103349,0.136840752,0.7271071697,1.8660737015,-0.3143150374,0.1606034947,0.1315535503,0.5366471703,1.6004122494,0.349135373,0.2122861704,0.0485622461,-0.6613214738,2.1702046265,0.6819922788,0.2049357431,0.0499008133,-0.2398399612,2.8183496449,1.1657273235,1,0,200,0.0275815,0.035512,0.034023
84,0.3381818182,0.090252172,-0.1478599222,1.779473773,-0.1632576395,0.24,0.0493260362,-0.6388308977,1.9651465028,-0.1514485311,0.4218181818,0.0544241074,0.004004004,1.5061383929,-0.0590599619,0.1345454545,0.0089072354,-0.5384615385,1.1666666667,0.4082482905,1,0,200,0.035592,0.038758,0.0369595
85,0.5911764706,0.0796130347,0.6098278492,1.225111474,0.433617338,0.1079411765,0.072245257,0.3170985008,2.293805943,0.7378750874,0.3008823529,0.0544840537,0.0213623624,1.3892046557,0.1378352324,0.1388235294,0.0113378443,-0.6424056694,1.1841168085,-0.3801106207,2,1,5,0.00119,0.00119,0.00119
86,0.6100340136,0.0492598745,0.1402089517,1.8713764287,-0.2011778956,0.1346825397,0.0499934488,-0.0292771961,2.332865359,0.6675729794,0.2552834467,0.0089815958,0.2414204928,1.298267007,0.2521466413,0.1039342404,0.03093908,-0.0135756279,2.0898383741,-0.8049123552,2,1,5,0.0039195,0.0,0.007839
87,0.4833034426,0.0396147057,0.0103681971,2.6033056905,-1.1157642096,0.1552288188,0.0477854581,-0.4982892469,1.979145846,-0.580479866,0.3614677386,0.0547375797,0.3649380199,2.0286310862,0.3465375065,0.1306514121,0.0131399644,-0.094846308,1.9562123588,-0.0496873487,2,1,5,0.0,0.0,0.0
88,0.2904895105,0.0450131337,-0.0948962635,2.0365007372,0.4828329018,0.2697902098,0.0590810187,-0.1028003282,2.7975129162,1.1280983906,0.4397202797,0.0411225677,-0.6163877057,2.4111023469,0.3886341537,0.128041958,0.0232735846,-0.0959310058,1.3972281445,-0.0772351772,2,1,5,0.003332,0.0,0.003332
