Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
317,0.264,0.0860464991,0.0800099458,2.2809948978,0.1040483747,0.17,0.0806225775,0.1268127121,2.7959763314,0.0801455208,0.566,0.1046135746,0.0721170723,2.8040695214,-0.2964544324,0.358,0.0918477,0.3735621309,3.5694203599,0.8866802847,1,0,20,-0.7917278535450001,-0.796382927375,-0.82996662579
318,0.288,0.1065645344,0.2303437293,3.1655380989,-0.5284119017,0.128,0.074939976,0.134904893,2.5054849392,0.0625001626,0.584,0.0971802449,0.0535915965,2.2963849768,0.0788955638,0.358,0.0913016977,0.0748265753,3.4001592427,0.4525398694,1,0,20,-0.8050527539600001,-0.788983489385,-0.8230634097199999
319,0.239,0.1026109156,0.1933678828,2.5219500089,0.3390330233,0.19,0.0793725393,0.0076214671,2.9229024943,-0.2099802628,0.571,0.0990403958,0.0767579505,2.582853316,-0.2210301799,0.319,0.0793032156,0.022888417,2.719185869,0.3251567459,1,0,50,-0.62417215124,-0.646291280255,-0.6943686958549999
320,0.263,0.0978825827,0.1047880371,2.6376636774,0.2256782475,0.18,0.0830662386,-0.1581254214,3.2155009452,0.4920117474,0.557,0.101,-0.095459984,2.644822568,0.1872617808,0.329,0.0728628849,0.1966310578,2.5713968479,0.2875378627,1,0,50,-0.63792750762,-0.6490498996,-0.69562447823
321,0.278,0.1127652429,0.279885915,4.3282900792,0.4915913089,0.173,0.0762954782,0.0584699128,3.6908341895,0.6500193953,0.549,0.1083928042,0.2034089906,3.6287968862,-0.763444533,0.318,0.074,0.2719653644,2.3817414833,-0.2629064419,1,0,50,-0.64465137433,-0.64105291581,-0.682321379375
322,0.233,0.1206689687,0.3873675561,2.1828525491,-0.2048739515,0.191,0.0903825204,0.4664047654,2.2304676273,0.289559692,0.576,0.1136837719,0.3184887798,3.8754208232,0.4896052109,0.351,0.0771297608,0.1595197832,6.1378075213,0.88189268,1,0,50,-0.61064759776,-0.65984516516,-0.70318689228
323,0.307,0.1072427154,-0.1798173998,2.3594648541,0.1707769267,0.185,0.0756637298,0.3939128147,2.3464274137,-0.4882554899,0.508,0.1128538878,-0.009449429,2.470338107,0.0304903521,0.354,0.0887918915,-0.2494165161,2.8342156088,0.0290385368,1,0,50,-0.631503887885,-0.663963838875,-0.7038305248900001
324,0.369,0.0910439454,0.1907276007,2.6407580183,-0.0156785159,0.13,0.0728010989,0.2616433169,2.9280882876,0.4820578282,0.501,0.0940691235,0.1562444383,2.3074970461,0.1152690566,0.295,0.0763216876,0.3647523393,3.4555987401,0.6748035524,1,0,50,-0.6407432710300001,-0.651837856405,-0.6857116142749999
325,0.262,0.1084250893,0.109961478,2.3044952482,0.0667291494,0.193,0.0953991614,-0.0473277861,3.066925201,0.4249622202,0.545,0.1128051417,0.3564457512,2.5303939695,-0.4085839757,0.336,0.0824863625,-0.310990723,2.8581579256,0.4249753857,1,0,100,-0.55259850399,-0.578890211435,-0.61487613946
326,0.226,0.1082774215,0.2484548652,2.0622698036,-0.1512850712,0.185,0.0855862138,0.2312513056,2.0736991695,-0.1507371726,0.589,0.1327742445,0.1205540447,2.5317054588,0.2694040903,0.338,0.0869252552,0.1381045184,3.2606475146,0.5538063288,1,0,100,-0.550770782775,-0.563836626205,-0.5961846021299999
327,0.202,0.1166018868,-0.0928477807,3.6478329253,0.6991752596,0.163,0.0760328876,-0.1705445119,2.471954321,-0.1368593574,0.635,0.1082820391,-0.094663197,2.6259609658,-0.1311429536,0.344,0.0797746827,0.003996661,3.3875760929,0.5806107577,1,0,100,-0.550313971385,-0.560850945175,-0.59504438393
328,0.24,0.0883176087,-0.0559006211,2.4714003945,0.065323675,0.155,0.0694622199,0.0576136006,2.7576847701,-0.4923092181,0.605,0.1064189833,-0.0786348183,2.5622706606,0.2302531983,0.353,0.098188594,0.0146066413,5.269518597,0.4232924804,1,0,100,-0.55734155592,-0.56708681018,-0.595054952835
