Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
178,0.5365873016,0.0953032185,0.4667394611,2.2709627174,-0.7874363345,0.0368253968,0.0277482837,-0.9009387352,1.4837175516,-0.3544825934,0.4265873016,0.0887488267,0.4098048078,2.6883621197,1.0091729591,0.3303968254,0.0377105244,0.3841598189,1.5125216377,-0.1233454656,3,1,8,-0.8452458992449999,-0.92815507289,-0.92285024007
179,0.687755102,0.094060996,0.151483872,4.4322220926,-1.7382174577,0.0285714286,0.032991444,-0.0266666667,1.0833333333,0.2886751346,0.2836734694,0.0786839904,0.0052165999,4.3721240183,1.5999283026,0.2673469388,0.0458288369,0.3300127734,1.9237849317,0.3468626357,3,1,8,-0.827969194385,-0.8781111539550001,-0.8738304567149999
180,0.6555555556,0.1335646142,-0.2,1.5,-0.7071067812,0.0444444444,0.0628539361,-0.2,1.5,0.7071067812,0.3,0.0707106781,-0.2,1.5,0.7071067812,0.2555555556,0.007856742,-0.2,1.5,0.7071067812,3,1,8,-0.86454906398,-0.91029050041,-0.912521987575
181,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3,1,10,-0.8387265595500001,-0.854329690035,-0.855382256125
182,0.5779352227,0.0010121457,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220647773,0.0010121457,-1.0,1.0,0.0,0.2591093117,0.048582996,-1.0,1.0,0.0,3,1,10,-0.852565109195,-0.88145461791,-0.87833011038
183,0.7723684211,0.0420023413,-0.0002751032,2.303666066,-1.1194562152,0.0,0.0,0.0,0.0,0.0,0.2276315789,0.0420023413,-0.0002751032,2.303666066,1.1194562152,0.2144736842,0.0522850434,-0.3552865214,2.1356447291,0.7668285412,3,1,10,-0.825632170445,-0.852324768445,-0.84687568652
184,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.35,0.05,-1.0,1.0,0.0,3,1,10,-0.92038627652,-0.933413849045,-0.94054070237
185,0.6987259361,0.0626130489,0.3417095343,2.3704287241,-0.1752254994,0.0254557964,0.0397759602,0.2527556724,3.3975911755,1.3097397889,0.2758182675,0.051140974,-0.1681366018,3.5473803871,-1.444024676,0.239908777,0.0567098475,0.6107375582,1.4855224774,-0.113640817,3,1,10,-0.8647812118599999,-0.850728918425,-0.84843308325
186,0.6663943355,0.0770854862,0.7114529507,1.6456805926,-0.4627380041,0.0134289518,0.0152891217,-0.2967045297,1.264121992,0.3346434491,0.3201767127,0.0685661713,0.779826732,1.6857971808,0.5598148596,0.210560397,0.0424863635,-0.5196775133,2.6529806168,0.6074657802,3,1,10,-0.935013155305,-0.94762777077,-0.948224689605
187,0.5489965097,0.2439369339,0.9357706546,2.2502549906,-0.4045154382,0.0568242433,0.0529078421,0.7721044769,4.5480477418,1.3663972167,0.394179247,0.198318183,0.9372843154,2.1158871473,0.2100948743,0.1048725817,0.0277462687,-0.0470965739,5.6090500611,1.5329714957,3,1,20,-0.79340999298,-0.8058371683500001,-0.822729230935
188,0.8144400136,0.0369027669,0.2476747018,1.7946383625,0.1583334638,0.0221553537,0.0214312171,0.7254404861,1.4550776397,0.1949331689,0.1634046327,0.0321666802,0.1791776061,2.2107442955,-0.1880411946,0.1123308193,0.0378660301,0.1917537978,3.6079083804,1.2785114036,3,1,20,-0.807983515225,-0.8154037671850001,-0.83258181942
189,0.6219593466,0.1621160305,0.890287673,1.6618411897,-0.093897002,0.070958816,0.0602422488,0.9359833349,1.4541045887,0.2422860413,0.3070818375,0.1052247309,0.8357378786,1.8853197648,0.047908608,0.1174798483,0.025644478,0.4383273066,2.5562522181,0.3883530908,3,1,20,-0.8087863454149999,-0.838979440545,-0.84891498784
190,0.6173391987,0.120010922,0.5957392178,3.1399328861,-0.8068360113,0.0264338905,0.0384091507,0.5763314221,9.7697587244,2.7140832818,0.3562269108,0.0978842551,0.5611514877,2.2194125647,0.0554439597,0.1320939085,0.0344118827,0.8117637777,5.8198636649,0.9920703559,3,1,20,-0.7726305466150001,-0.828077083625,-0.8484276919699999
191,0.8075492754,0.0716875688,0.6471039046,1.8004137104,-0.2505787319,0.0276935787,0.0193574961,0.8168830649,1.9415686878,-0.2228124425,0.1647571458,0.0625634551,0.5123785282,2.069623134,0.4587400618,0.1248363269,0.0931972879,0.3153043274,6.4900991757,2.1563767153,3,1,20,-0.797400742315,-0.840994410855,-0.8506709647699999
192,0.5984234234,0.1766482785,0.920508849,1.9975346523,-0.5577542939,0.0496058559,0.0606085032,0.8712962806,3.0262253244,1.1962516294,0.3519707207,0.1291685981,0.9159873401,2.3282678665,0.469054412,0.114107545,0.0193325938,0.6533978358,2.820143972,-0.0191060576,3,1,20,-0.776184737275,-0.839328953745,-0.8548250065399999
193,0.5179095836,0.2128701128,0.9686590399,2.4239451977,0.6578243209,0.0487829515,0.052668128,0.7667784334,3.5369237663,1.0697490249,0.4333074649,0.1755781458,0.9778537137,2.8989472545,-1.0210674276,0.1273306233,0.0416158567,0.7650692221,2.738852719,-0.4814536605,3,1,50,-0.67760068727,-0.7240450294349999,-0.7502893137
